Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
SEN,2003-01-01,2003-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,56000.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,52000.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,52000.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,54000.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,55000.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,57000.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,53000.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,56000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,56000.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,1062,"Eggs, hen, in shell",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,56000.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,149.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,159.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,145.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,79.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,108.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,90.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,89.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,88.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,83.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,74.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,74.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,76.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,96.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,98.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,99.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,103.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,115.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,127.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,112.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,113.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,119.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,1062,"Eggs, hen, in shell",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,110.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,81.000000,Im
SEN,1992-01-01,1992-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,81.000000,Im
SEN,1993-01-01,1993-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,79.000000,Im
SEN,1994-01-01,1994-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,85.000000,Im
SEN,1995-01-01,1995-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,104.000000,Im
SEN,1996-01-01,1996-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,89.000000,Im
SEN,1997-01-01,1997-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,100.000000,Im
SEN,1998-01-01,1998-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,100.000000,Im
SEN,1999-01-01,1999-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,98.000000,Im
SEN,2000-01-01,2000-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,102.000000,Im
SEN,2001-01-01,2001-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,104.000000,Im
SEN,2002-01-01,2002-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,102.000000,Im
SEN,2003-01-01,2003-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,108.000000,Im
SEN,2004-01-01,2004-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,100.000000,Im
SEN,2005-01-01,2005-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,100.000000,Im
SEN,2006-01-01,2006-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,104.000000,Im
SEN,2007-01-01,2007-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,106.000000,Im
SEN,2008-01-01,2008-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,110.000000,Im
SEN,2009-01-01,2009-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,102.000000,Im
SEN,2010-01-01,2010-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,108.000000,Im
SEN,2011-01-01,2011-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,108.000000,Im
SEN,2012-01-01,2012-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,108.000000,Im
SEN,2013-01-01,2013-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,102.000000,Im
SEN,2014-01-01,2014-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,98.000000,Im
SEN,2015-01-01,2015-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.000000,Im
SEN,2016-01-01,2016-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,101.000000,Im
SEN,2017-01-01,2017-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,104.000000,Im
SEN,2018-01-01,2018-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,107.000000,Im
SEN,2019-01-01,2019-12-31,195,Senegal,1062,"Eggs, hen, in shell",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,105.000000,Im
SEN,1991-01-01,1991-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,156000.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,140000.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,127000.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,172000.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,188000.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,219000.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,260000.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,260000.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,261000.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,269000.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,275000.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,285000.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,289000.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,289000.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,298000.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,305000.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,319000.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,349000.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,331000.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,329000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,336000.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,386000.000000,
SEN,2013-01-01,2013-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,383000.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,376000.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,238803.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,238803.000000,
SEN,2019-01-01,2019-12-31,195,Senegal,94,Fonio,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,238803.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,156000.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,140000.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,127000.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,172000.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,188000.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,219000.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,260000.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,260000.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,261000.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,269000.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,275000.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,285000.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,289000.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,289000.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,298000.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,305000.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,319000.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,349000.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,331000.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,329000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,336000.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,386000.000000,
SEN,2013-01-01,2013-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,383000.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,376000.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,238803.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,238803.000000,
SEN,2019-01-01,2019-12-31,195,Senegal,94,Fonio,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,238803.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,553.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,529.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,449.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,310.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,377.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,428.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,445.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,441.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,424.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,378.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,375.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,409.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,497.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,547.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,565.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,583.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,666.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,779.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,701.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,664.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,712.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,756.000000,
SEN,2013-01-01,2013-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,775.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,760.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,411.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,430.000000,
SEN,2019-01-01,2019-12-31,195,Senegal,94,Fonio,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,408.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,48.000000,Im
SEN,1992-01-01,1992-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,43.000000,Im
SEN,1993-01-01,1993-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,39.000000,Im
SEN,1994-01-01,1994-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,53.000000,Im
SEN,1995-01-01,1995-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,58.000000,Im
SEN,1996-01-01,1996-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,67.000000,Im
SEN,1997-01-01,1997-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,80.000000,Im
SEN,1998-01-01,1998-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,80.000000,Im
SEN,1999-01-01,1999-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,80.000000,Im
SEN,2000-01-01,2000-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,82.000000,Im
SEN,2001-01-01,2001-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,84.000000,Im
SEN,2002-01-01,2002-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,87.000000,Im
SEN,2003-01-01,2003-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,89.000000,Im
SEN,2004-01-01,2004-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,89.000000,Im
SEN,2005-01-01,2005-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,91.000000,Im
SEN,2006-01-01,2006-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,93.000000,Im
SEN,2007-01-01,2007-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,98.000000,Im
SEN,2008-01-01,2008-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,107.000000,Im
SEN,2009-01-01,2009-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,101.000000,Im
SEN,2010-01-01,2010-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,101.000000,Im
SEN,2011-01-01,2011-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,103.000000,Im
SEN,2012-01-01,2012-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,118.000000,Im
SEN,2013-01-01,2013-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,117.000000,Im
SEN,2014-01-01,2014-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,115.000000,Im
SEN,2015-01-01,2015-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,92.000000,Im
SEN,2016-01-01,2016-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.000000,Im
SEN,2017-01-01,2017-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.000000,Im
SEN,2018-01-01,2018-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,73.000000,Im
SEN,2019-01-01,2019-12-31,195,Senegal,94,Fonio,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,73.000000,Im
SEN,1991-01-01,1991-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,181000.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,194000.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,194000.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,220000.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,236000.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,262000.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,243000.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,603,"Fruit, tropical fresh nes",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,219000.000000,
